article_title,article_type,article_priority,studio_title,address,dslurl,is_partner,primary_area,candidate_areas,primary_station,candidate_stations,distance_to_primary_station_m,article_station,distance_to_article_station_m,article_match_method,article_match_reason,rental_fit_score,rental_fit_reason,suspicious_location,fallback_allowed
下北沢のレンタルダンススタジオおすすめ,エリア,S,バレエスタジオJewels,〒156-0052 東京都世田谷区経堂５丁目２１-４,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,千歳船橋駅,千歳船橋駅|経堂駅|宮の坂駅|上町駅|山下駅|豪徳寺駅|松原駅|世田谷駅|祖師ヶ谷大蔵駅,579.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,ピアノスタジオノア 下北沢店,〒155-0031 東京都世田谷区北沢２丁目３４-８,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,下北沢駅,下北沢駅,201.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,IK noelle Ballet Contemporary,〒156-0057 東京都世田谷区上北沢３丁目３３-５,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,上北沢駅,上北沢駅|八幡山駅|桜上水駅|芦花公園駅|浜田山駅|西永福駅|下高井戸駅|高井戸駅|松原駅|永福町駅,94.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,ポールダンススタジオ Grace A,〒154-0024 東京都世田谷区三軒茶屋２丁目１４-１２ 三元ビル 403,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,三軒茶屋駅,三軒茶屋駅,63.0,,,,primary_area=下北沢,45,+20(rental=1)|+25(ダンススタジオ),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,アテール明大前第２スタジオ（レンタルスタジオ）,〒156-0043 東京都世田谷区松原１丁目３８-１９ 東建ビル 1階,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,明大前駅,明大前駅|代田橋駅|東松原駅|下高井戸駅|永福町駅|新代田駅|松原駅|笹塚駅|梅ヶ丘駅|方南町駅,189.0,,,,primary_area=下北沢,50,+20(rental=1)|+30(レンタルスタジオ),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,レンタルスタジオ Grip 下高井戸,〒156-0044 東京都世田谷区赤堤５丁目２６-３ 地下１階,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,下高井戸駅,下高井戸駅|桜上水駅|松原駅|明大前駅|上北沢駅|永福町駅|山下駅|経堂駅|豪徳寺駅|西永福駅,419.0,,,,primary_area=下北沢,50,+20(rental=1)|+30(レンタルスタジオ),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,レンタルスタジオ KeikoBa P,〒154-0004 東京都世田谷区太子堂２丁目３０-５ 地下一階,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,三軒茶屋駅,三軒茶屋駅,408.0,,,,primary_area=下北沢,50,+20(rental=1)|+30(レンタルスタジオ),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,ワーサルレンタルスタジオ（Aスタジオ）,〒151-0073 東京都渋谷区笹塚２丁目２５-２ グランド・ガーラ笹塚 B1,,0,渋谷,渋谷|恵比寿|代官山|原宿,笹塚駅,笹塚駅|代田橋駅|方南町駅|新代田駅|明大前駅|東北沢駅|幡ヶ谷駅|下北沢駅|東松原駅|代々木上原駅,386.0,,,,tag/station:下北沢,70,+20(rental=1)|+30(レンタルスタジオ)|+20(web),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,ワーサルレンタルスタジオ（Cスタジオ）,〒156-0041 東京都世田谷区大原２丁目２３-１５ 大原アジアビル 9F,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,代田橋駅,代田橋駅|笹塚駅|明大前駅|新代田駅|東松原駅|方南町駅|下北沢駅|東北沢駅|世田谷代田駅|幡ヶ谷駅,201.0,,,,primary_area=下北沢,70,+20(rental=1)|+30(レンタルスタジオ)|+20(web),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,演劇舞台稽古場 ファンファーレレンタルスタジオ代田環七（撮影レンタルスタジオとしても利用可）,〒156-0041 東京都世田谷区大原１丁目２３-１５ 三京ビル ６F,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,下北沢駅,下北沢駅,949.0,,,,primary_area=下北沢,50,+20(rental=1)|+30(レンタルスタジオ),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,下北沢 ヴィンテージスタジオ,〒155-0031 東京都世田谷区北沢２丁目２６-５ 伊澤ビル 3F,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,下北沢駅,下北沢駅,259.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,駒沢ダンスガーデン,〒154-0011 東京都世田谷区上馬３丁目７-８,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,三軒茶屋駅,三軒茶屋駅,1165.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,三軒茶屋 銀杏の葉 レンタルダンススタジオ,〒154-0004 東京都世田谷区太子堂１丁目４-３３ アークビル 3F,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,池尻大橋駅,池尻大橋駅|三軒茶屋駅,750.0,,,,primary_area=下北沢,60,+20(rental=1)|+40(レンタルダンス),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,三軒茶屋リーフスタジオ,〒154-0004 東京都世田谷区太子堂３丁目１４-８ 太子堂COMPLEX 3F 300号室,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,三軒茶屋駅,三軒茶屋駅,385.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,仕田原 京 バレエスタジオ,〒158-0082 東京都世田谷区等々力２丁目１８-７,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,尾山台駅,尾山台駅|等々力駅|九品仏駅|上野毛駅|自由が丘駅|田園調布駅|奥沢駅,136.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,寺島ゆかりバレエクラス スタジオ マカロン,〒154-0022 東京都世田谷区梅丘１丁目２０-９ 梅ヶ丘プラザ 2F,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,梅ヶ丘駅,梅ヶ丘駅|豪徳寺駅|世田谷代田駅|山下駅|東松原駅|新代田駅|若林駅|宮の坂駅|松原駅|松陰神社前駅,81.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,自由が丘バレエレンタルスタジオ＆ピアノスタジオ 『バレット＆ピアノフォルテ』,〒158-0083 東京都世田谷区奥沢１丁目４４-２ 山里ビル,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,自由が丘駅,自由が丘駅,1049.0,,,,primary_area=下北沢,50,+20(rental=1)|+30(レンタルスタジオ),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,自由が丘フラスタジオ LAKI ALOHA,〒158-0083 東京都世田谷区奥沢２丁目４５-８,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,自由が丘駅,自由が丘駅,597.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,渋谷笹塚スタジオ,〒151-0073 東京都渋谷区笹塚１丁目５８-６ マルシンビル6F,,0,渋谷,渋谷|恵比寿|代官山|原宿,笹塚駅,笹塚駅|代田橋駅|幡ヶ谷駅|東北沢駅|方南町駅|新代田駅|代々木上原駅|下北沢駅|明大前駅|東松原駅,126.0,,,,tag/station:下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,貸ホールスペース６,〒157-0062 東京都世田谷区南烏山６丁目４-８,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,千歳烏山駅,千歳烏山駅|芦花公園駅|八幡山駅|仙川駅|富士見ヶ丘駅,100.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,田中美穂フラメンコスタジオ,〒155-0031 東京都世田谷区北沢４丁目３-２３,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,下北沢駅,下北沢駅,661.0,,,,primary_area=下北沢,20,+20(rental=1),0,1
下北沢のレンタルダンススタジオおすすめ,エリア,S,二子玉川レンタルスタジオ M?ni Frey,〒158-0094 東京都世田谷区玉川１丁目６-８ シティコープ玉川 202,,0,下北沢,下北沢|三軒茶屋|二子玉川|自由が丘,二子玉川駅,二子玉川駅|二子新地駅|上野毛駅|高津駅|等々力駅|用賀駅|溝の口駅|武蔵溝ノ口駅,248.0,,,,primary_area=下北沢,50,+20(rental=1)|+30(レンタルスタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,?JDS 自由が丘のレンタルスタジオ,〒152-0035 東京都目黒区自由が丘１丁目３-２２ JSDスタジオ,,0,中目黒,中目黒,自由が丘駅,自由が丘駅,278.0,,,,primary_area=中目黒,50,+20(rental=1)|+30(レンタルスタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,Aya Ballet School,〒152-0035 東京都目黒区洗足２丁目６-１５ 洗足21 B１F,,0,中目黒,中目黒,洗足駅,洗足駅|北千束駅|西小山駅|大岡山駅|旗の台駅|長原駅|洗足池駅|武蔵小山駅|緑が丘駅|荏原町駅,78.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,CARDIO BARRE JIYUGAOKA (カーディオ・バー 自由が丘店),〒152-0035 東京都目黒区自由が丘２丁目１０-４ ミルシェ自由が丘 5階,,0,中目黒,中目黒,自由が丘駅,自由が丘駅,132.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,Dance Studio Linda 中目黒,〒153-0043 東京都目黒区東山１丁目４-１３ ASA東山ビル １F,,0,中目黒,中目黒,池尻大橋駅,池尻大橋駅,1023.0,,,,primary_area=中目黒,45,+20(rental=1)|+25(ダンススタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,中目黒店 レンタルダンススタジオROOTS,〒153-0051 東京都目黒区上目黒１丁目５-１０ 中目黒マンション B6,,0,中目黒,中目黒,恵比寿駅,恵比寿駅,905.0,,,,primary_area=中目黒,60,+20(rental=1)|+40(レンタルダンス),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,Dancing Appaloosa ダンシング アパルーサ,〒152-0004 東京都目黒区鷹番３丁目４-１９ 江連ビル 3階 イズミダンススクール内,,0,中目黒,中目黒,学芸大学駅,学芸大学駅,53.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,LIGHT WORKS STUDIO,〒153-0052 東京都目黒区祐天寺１丁目２２-６,,0,中目黒,中目黒,祐天寺駅,祐天寺駅|中目黒駅|学芸大学駅|代官山駅|池尻大橋駅|恵比寿駅|三軒茶屋駅,132.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,Mailani feel art studio,〒153-0064 東京都目黒区下目黒５丁目１-１２ 2F,,0,中目黒,中目黒,目黒駅,目黒駅,1183.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,Musa studio《自由が丘レンタルスタジオ》,〒152-0034 東京都目黒区緑が丘２丁目１９-１１,,0,中目黒,中目黒,自由が丘駅,自由が丘駅,531.0,,,,primary_area=中目黒,50,+20(rental=1)|+30(レンタルスタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,NSH MAJOR RENTAL STUDIO,〒153-0051 東京都目黒区上目黒３丁目６-１８ TYビル9階 Tyビル,,0,中目黒,中目黒,中目黒駅,中目黒駅|代官山駅|祐天寺駅|恵比寿駅|池尻大橋駅|神泉駅|渋谷駅|学芸大学駅|目黒駅,205.0,,,,primary_area=中目黒,50,+20(rental=1)|+30(レンタルスタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,ENJOINT DANCE CLUB中目黒,〒153-0051 東京都目黒区上目黒１丁目５-１０ 中目黒マンション B1,,0,中目黒,中目黒,恵比寿駅,恵比寿駅,888.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,Pole and Aerial Studio POLISH中目黒,〒153-0051 東京都目黒区上目黒１丁目６-５ 3 階,,0,中目黒,中目黒,恵比寿駅,恵比寿駅,874.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,RAISE UP STUDIO 自由が丘 レンタルスタジオ,〒152-0035 東京都目黒区自由が丘１丁目３-22-B1,,0,中目黒,中目黒,自由が丘駅,自由が丘駅,288.0,,,,primary_area=中目黒,50,+20(rental=1)|+30(レンタルスタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,Studio B,〒153-0041 東京都目黒区駒場３丁目５-６,,0,中目黒,中目黒,池尻大橋駅,池尻大橋駅,859.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,サン・スタジオ,〒152-0034 東京都目黒区緑が丘２丁目７-８,,0,中目黒,中目黒,自由が丘駅,自由が丘駅,536.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,スタジオエイル,〒153-0053 東京都目黒区五本木３丁目１８-７ 第２飯島ビル,,0,中目黒,中目黒,学芸大学駅,学芸大学駅,365.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,スタジオフラップ,〒152-0003 東京都目黒区碑文谷５丁目１４-１３,,0,中目黒,中目黒,学芸大学駅,学芸大学駅,735.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,タップダンススタジオ,〒153-0051 東京都目黒区上目黒１丁目５-１０ 中目黒マンションB1F?10号室,,0,中目黒,中目黒,恵比寿駅,恵比寿駅,888.0,,,,primary_area=中目黒,45,+20(rental=1)|+25(ダンススタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,池尻大橋レンタルスタジオY3,〒153-0043 東京都目黒区東山３丁目１-１９ メゾン池尻大橋 M.I.O Bldg 305,,0,中目黒,中目黒,池尻大橋駅,池尻大橋駅,173.0,,,,primary_area=中目黒,50,+20(rental=1)|+30(レンタルスタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,ダンススタジオANGELO★,〒152-0035 東京都目黒区自由が丘２丁目１６-２５ シグナルヒル B1,,0,中目黒,中目黒,自由が丘駅,自由が丘駅,270.0,,,,primary_area=中目黒,65,+20(rental=1)|+25(ダンススタジオ)|+20(web),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,ノアスタジオ 学芸大店,〒152-0003 東京都目黒区碑文谷５丁目２５-１０ 1F?7F ノアビル２２,,0,中目黒,中目黒,学芸大学駅,学芸大学駅,753.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,ノアスタジオ 都立大２号店,〒152-0031 東京都目黒区中根１丁目２-２ 1F 受付,,0,中目黒,中目黒,都立大学駅,都立大学駅|緑が丘駅|自由が丘駅|学芸大学駅|大岡山駅|奥沢駅|洗足駅|九品仏駅|北千束駅,61.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,ノアスタジオ 都立大店（ダンス・演劇）,〒152-0031 東京都目黒区中根１丁目７-２３ ＳＴビル,,0,中目黒,中目黒,都立大学駅,都立大学駅|自由が丘駅|緑が丘駅|大岡山駅|奥沢駅|学芸大学駅|九品仏駅|洗足駅,151.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,マインクラブダンススタジオ,〒153-0052 東京都目黒区祐天寺１丁目２２-５,,0,中目黒,中目黒,祐天寺駅,祐天寺駅|中目黒駅|学芸大学駅|代官山駅|池尻大橋駅|恵比寿駅|三軒茶屋駅,145.0,,,,primary_area=中目黒,45,+20(rental=1)|+25(ダンススタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,レンタルスタジオ ATELIER K.K. ?アトリエKK?,〒153-0051 東京都目黒区上目黒１丁目５-１０ 中目黒マンションB1F?11号室,,0,中目黒,中目黒,恵比寿駅,恵比寿駅,893.0,,,,primary_area=中目黒,50,+20(rental=1)|+30(レンタルスタジオ),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,株式会社expg family,〒153-0043 東京都目黒区東山１丁目２-２ 目黒東山スクエアビル 4F,,0,中目黒,中目黒,池尻大橋駅,池尻大橋駅,886.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
中目黒のレンタルダンススタジオおすすめ,エリア,S,駒場アートワークス,〒153-0041 東京都目黒区駒場２丁目１２-２,,0,中目黒,中目黒,池尻大橋駅,池尻大橋駅,777.0,,,,primary_area=中目黒,20,+20(rental=1),0,1
