studio_title,address,website,phone,dslurl,is_partner,candidate_article_count,s_article_count,api_priority_score,api_target_reason
BUZZ レンタルスタジオ 渋谷東口SQUARE店,〒150-0002 東京都渋谷区渋谷２丁目２２-８ 名取ビル 1F,,,,0,6,4,110,S優先度記事×4|複数記事候補×6
BUZZ池袋西口PARK,東京都豊島区西池袋3-30-10ライオンビルB1,,,https://dance-studio-lab.com/room/ZjBiN2M3MDEtZTMzYS00ZGZkLTg3YTktYjU3MjdjNDk3Njli/detail,1,4,2,110,提携スタジオ|S優先度記事×2|複数記事候補×4
高円寺スタジオ,〒166-0002 東京都杉並区高円寺北２丁目７-７ 地下１階 高円寺名店ビル,https://kouenji-studio.com/,03-3337-5116,,0,5,4,105,S優先度記事×4|複数記事候補×5
スタジオジパング 上野スタジオSTANDARD,"〒110-0015 東京都台東区東上野３丁目１４-１２, Ueno Bldg., B1 旧 辻井ビル",https://studiozipang.com/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
スタジオピアーチェ江戸川橋店,東京都文京区水道2-10-7エクセルビル地下一階,http://studio-piace.com/,,https://dance-studio-lab.com/room/NWM3NGU4NjAtNTU5MS00NzUyLTg5ZTQtZWM3NGYwZTliOGZj/detail,1,4,1,105,提携スタジオ|S優先度記事×1|複数記事候補×4|候補少記事に出現
クリエイティブスペース・フュージョン,〒167-0053 東京都杉並区西荻南３丁目２４-２４-１ 西荻マイロード 27,https://creativespacefusion.com/,,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
スタジオ エレ,〒161-0034 東京都新宿区上落合３丁目２３-１７,http://www.dancestudio-ailee.jp/,0120-555-043,,0,5,4,105,S優先度記事×4|複数記事候補×5
渋谷 EYE CANDY,〒150-0011 東京都渋谷区東１丁目２４-８ トキワマツ72ビル A号,http://www.eyecandypole.com/,03-3377-0507,,0,5,4,105,S優先度記事×4|複数記事候補×5
レンタルスタジオマイレッスン 渋谷店,〒150-0011 東京都渋谷区渋谷 東２-２０-１６ エストマニヴィア B1F,https://www.my-lesson.jp/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
サラ・プランタ,〒150-0013 東京都渋谷区恵比寿１丁目１６?番28号 2-4階 Tkビル,https://sala-planta.iberia-j.com/,03-3449-0596,,0,5,4,105,S優先度記事×4|複数記事候補×5
STUDIO A1-04（レンタルスタジオ）,〒150-0021 東京都渋谷区恵比寿西１丁目１４-３ 満栄佐藤ビル 2階 202号室,,,,0,5,4,105,S優先度記事×4|複数記事候補×5
レンタルスタジオ西荻リノ,〒167-0042 東京都杉並区西荻北２丁目３-９ グランピア西荻窪 Ｂ101,https://nishiogi-lino.linovery.com/,,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
㈱インフォレント,〒111-0053 東京都台東区浅草橋５丁目３-２ 秋葉原スクエアビル,https://studiosquare.jp/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
SoyLatte STUDIO,〒141-0031 東京都品川区西五反田２丁目１７-８ 管野ビル ３F,https://soylatte-studio.net/,090-9363-8415,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
すむぞう 代々木スタジオ,〒151-0053 東京都渋谷区代々木１丁目４５-７ C's YOYOGI 4F,,,,0,5,4,105,S優先度記事×4|複数記事候補×5
アカペラスタジオベースオントップ池袋東口店,〒171-0022 東京都豊島区南池袋２丁目２４-５ 加藤ビル B1,https://bassontop.tokyo.jp/a-cappella_ikebukurohigashi/,03-6384-4070,,0,5,4,105,S優先度記事×4|複数記事候補×5
ワーサルレンタルスタジオ（Aスタジオ）,〒151-0073 東京都渋谷区笹塚２丁目２５-２ グランド・ガーラ笹塚 B1,https://worsal.com/rental/index.html#studio-a,03-6276-3608,,0,5,4,105,S優先度記事×4|複数記事候補×5
㈱Tera-coya,〒101-0025 東京都千代田区神田佐久間町３丁目３１-３,http://teracoya.tokyo/,03-5829-8450,,0,5,4,105,S優先度記事×4|複数記事候補×5
Brighton Studio Daikanyama,〒150-0032 東京都渋谷区鶯谷町１-２ PAL bldg 3F&RF,https://www.projectofbrighton.com/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
Irodori麻布十番,〒106-0045 東京都港区麻布十番１丁目５-１ ＹＫビル 4F,https://spaceirodori.com/,050-3628-5392,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
西荻窪七宝レンタルスペース,〒167-0042 東京都杉並区西荻北３丁目２５-１ 七宝マンション 1階,,03-3397-4119,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
Studio Bis,〒141-0031 東京都品川区西五反田２丁目１０-８ ドルミ五反田ドゥメゾン 3階,http://studio-bis.tokyo/,,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
スタジオｉＤＣ,〒171-0014 東京都豊島区池袋２丁目４７-３ キウレイコンビル ４,http://www.izumikubo-dc.com/,03-5985-4433,,0,5,4,105,S優先度記事×4|複数記事候補×5
秋葉原レッスンスタジオてらこや,〒101-0025 東京都千代田区神田佐久間町３丁目３１-３,https://teracoya.tokyo/,03-5829-9431,,0,5,4,105,S優先度記事×4|複数記事候補×5
BUZZ レンタルスタジオ 池袋本店,〒171-0022 東京都豊島区南池袋１丁目２０-１ 横田ビル 3F,,03-6907-2144,,0,5,4,105,S優先度記事×4|複数記事候補×5
BUZZ レンタルスタジオ 池袋西口PARK店,〒171-0021 東京都豊島区西池袋３丁目３０-１０ ライオンビル B1,,,,0,5,4,105,S優先度記事×4|複数記事候補×5
TOKYO GATE STUDIO 東京ゲートスタジオ レンタルスタジオ,〒108-0074 東京都港区高輪４丁目２４-５８ サマセット品川東京１F,https://shinagawa.studiosquare.jp/,03-5822-4050,,0,5,4,105,S優先度記事×4|複数記事候補×5
【レンタルスタジオ】SPICY CANDY【ボディメイク】,〒111-0053 東京都台東区浅草橋４丁目２-８ 伊藤ビル １F,https://www.instabase.jp/space/6730746951,03-3862-3939,,0,5,4,105,S優先度記事×4|複数記事候補×5
studio worcle 池袋店,〒171-0022 東京都豊島区南池袋２丁目２２-４,http://www.studioworcle.com/ikebukuro,03-5950-2700,,0,5,4,105,S優先度記事×4|複数記事候補×5
中目黒 すわ山 レンタルスタジオ,〒153-0051 東京都目黒区上目黒２丁目４７-１ 司ビル 2F-B,https://suwayama.studiosquare.jp/,03-5822-4050,,0,5,4,105,S優先度記事×4|複数記事候補×5
ヨガスタジオNOA 秋葉原校,〒101-0021 東京都千代田区外神田６丁目１４-８ 8F,http://www.noa-yoga.com/,03-3834-5321,,0,5,4,105,S優先度記事×4|複数記事候補×5
渋谷のレンタルスタジオ ユニアス,〒150-0043 東京都渋谷区道玄坂１丁目７-１０ リードシー渋谷道玄坂 B1F 新大宗渋谷,https://unius.studio/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
渋谷笹塚スタジオ,〒151-0073 東京都渋谷区笹塚１丁目５８-６ マルシンビル6F,http://sasazuka.inforent.jp/,03-5822-4050,,0,5,4,105,S優先度記事×4|複数記事候補×5
渋谷店 レンタルダンススタジオ ＲＯＯＴＳ,〒150-0011 東京都渋谷区東１丁目２４-８ トキワマツ72ビル A号,,,,0,5,4,105,S優先度記事×4|複数記事候補×5
秋葉原スクエアスタジオ,〒111-0053 東京都台東区浅草橋５丁目３-２ 秋葉原スクエアビル 1F,https://akihabara2.inforent.jp/,03-5822-4050,,0,5,4,105,S優先度記事×4|複数記事候補×5
西島ダンスアカデミィＫ２,〒150-0022 東京都渋谷区恵比寿南３ １－３－６ ＣＩビル３Ｆ,https://www.koji-nishijima.com/,03-6303-1903,,0,5,4,105,S優先度記事×4|複数記事候補×5
ＳＧ ＳＴＵＤＩＯ,〒166-0012 東京都杉並区和田１丁目１-１３ Ｂ１ 入り口は川沿い,https://www.izsound.jp/SG/index.html,03-3229-7790,,0,5,4,105,S優先度記事×4|複数記事候補×5
ピアノスタジオノア 恵比寿店,〒150-0013 東京都渋谷区恵比寿４丁目４-１２,http://www.grandpiano.jp/ebisu/,03-5447-6068,,0,5,4,105,S優先度記事×4|複数記事候補×5
"レンタルスタジオDance""MOVE""!!",〒165-0027 東京都中野区野方５丁目３０-６ ひろきやビル 2階,https://www.instagram.com/mikimove.miki?igsh=MXBza25xOW0zdnIyNA%3D%3D&utm_source=qr,,,0,5,4,105,S優先度記事×4|複数記事候補×5
東京ステップス・アーツ アニメダンス池袋校,〒192-0082 東京都豊島区東池袋１丁目２２-５ サンケェビル６F,https://www.t-steps.jp/anime_dance,03-5957-5858,,0,5,4,105,S優先度記事×4|複数記事候補×5
レンタルスタジオODORU,〒110-0015 東京都台東区東上野３丁目１８-１ B1,https://odorudance.jp/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
Rei Dance Collection 本校,〒150-0031 東京都渋谷区桜丘町２９-３５ パーソンズビル地下1階,http://www.rei-dance.com/,03-3462-0844,,0,5,4,105,S優先度記事×4|複数記事候補×5
レンタルスタジオStudioIrodori麻布十番店,〒106-0045 東京都港区麻布十番１丁目５番１ YKビル 3F,https://studioirodori.com/,050-3628-5392,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
スタジオペンタ五反田店,〒141-0022 東京都品川区東五反田１丁目１２-９,https://studiopenta.jp/rehearsal/gotanda/,03-3447-2333,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
ミライスタジオ日本橋,〒103-0001 東京都中央区日本橋小伝馬町１４-５,https://studio-mirai55.com/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
レンタルスタジオ HIKARI 渋谷,〒150-0043 東京都渋谷区道玄坂２丁目２０-２６ エクシール道玄坂 104号室 藤和,https://hikari-studio.net/,050-3196-4716,,0,5,4,105,S優先度記事×4|複数記事候補×5
バンドスタジオ ベースオントップ秋葉原昭和通り口店,〒101-0025 東京都千代田区神田佐久間町３丁目37-１ 文唱堂ビル B1F,https://bassontop.tokyo.jp/band/akihabara/,03-5825-4544,,0,5,4,105,S優先度記事×4|複数記事候補×5
ミルクスタジオ,〒101-0021 東京都千代田区外神田３丁目３-５ ヨシヰビル,https://milk-studio.jp/,03-6886-4333,,0,5,4,105,S優先度記事×4|複数記事候補×5
Hidemi Dancing Vida,〒141-0021 東京都品川区上大崎２丁目１０-３２ フラワープラザビル 202,https://www.yh-dancev.com/,03-6277-4775,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
渋谷 レンタルスタジオ スタジオミッション studio mission,〒150-0043 東京都渋谷区道玄坂２丁目２８-５ 2-10F 渋谷道玄坂ビル 秀永,http://www.studio-mission.com/,03-6823-4800,,0,5,4,105,S優先度記事×4|複数記事候補×5
池田山ノブレスレンタルスタジオ（五反田駅）,〒141-0022 東京都品川区東五反田５丁目２４-７ ノブレス池田山 B1階,https://ikedayama.studiosquare.jp/,03-5822-4050,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
Pole and Aerial Studio POLISH五反田,〒141-0031 東京都品川区西五反田１丁目５-２ トラヤビル 7階,https://www.polish-415.com/,03-6420-0535,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
スタジオブライト｜レンタル撮影スタジオ（完全予約制）,〒111-0051 東京都台東区蔵前４丁目３６-１３ タイルビル 4F,https://studiobright.co.jp/,,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
スタジオジパング 池袋スタジオSTANDARD 7F/8F,〒171-0021 東京都豊島区西池袋３丁目２９-９ 8F Ｃ３ビル 7F,https://studiozipang.com/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
東急スポーツオアシス 青山,"〒107-0061 東京都港区北青山２丁目８-４４, Tepia, B2F",https://www.sportsoasis.co.jp/sh58/,03-5770-6109,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
natsu belly dance club,〒171-0022 東京都豊島区南池袋２丁目２２-４ フジキF2ビル,https://peraichi.com/landing_pages/view/nbdc,,,0,5,4,105,S優先度記事×4|複数記事候補×5
スタジオJBA,〒103-0011 東京都中央区日本橋大伝馬町１１-８ ＨＡＴビル B1F,https://studiojba.com/,03-6231-0638,,0,5,4,105,S優先度記事×4|複数記事候補×5
MCSpace,〒167-0053 東京都杉並区西荻南２丁目２５-６ 西荻プラザビル B1F,http://mcspace1.com/,03-5941-3065,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
NATURAglam 高円寺スタジオ,〒166-0003 東京都杉並区４５ 高円寺南４丁目４５-２ メインロードビル3階,http://www.naturaglam.com/koenji/,050-5307-3439,,0,5,4,105,S優先度記事×4|複数記事候補×5
NSH MAJOR RENTAL STUDIO,〒153-0051 東京都目黒区上目黒３丁目６-１８ TYビル9階 Tyビル,https://studiomajor.jp/,03-5734-1040,,0,5,4,105,S優先度記事×4|複数記事候補×5
ノアスタジオ 秋葉原店,〒101-0021 東京都千代田区外神田６丁目１４-８,https://www.noahstudio.jp/shop/akihabara/,03-5816-8383,,0,5,4,105,S優先度記事×4|複数記事候補×5
Z-RAHZ DANCE STUDIO,〒106-0046 東京都港区元麻布１丁目２-２,http://studio.z-rahz.com/,03-6434-9118,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
DL Studio,〒151-0053 東京都渋谷区代々木１丁目４５-４ 地下2階 代々木山陽ビル,http://www.instabase.jp/rooms/2630,,,0,5,4,105,S優先度記事×4|複数記事候補×5
TEDDY?S BALANCE,〒150-0034 東京都渋谷区代官山町１３-１ ログロード代官山 L３棟２F,https://ted-balance.com/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
studio worcle shibuya,〒150-0031 東京都渋谷区桜丘町１４-１０ 地下１階,https://www.studioworcle.com/,03-6416-9393,,0,5,4,105,S優先度記事×4|複数記事候補×5
dスタ（レンタルスタジオ）,〒107-0062 東京都港区南青山２丁目２４-１５ 青山タワービル 15F,https://dstudio-dbs.com/,03-6804-5257,,0,6,3,105,S優先度記事×3|複数記事候補×6|候補少記事に出現
ACEスタジオ馬喰町日本橋,〒103-0003 東京都中央区日本橋横山町７-１９ イチオクビル 地下１階 7-19第３５,https://mestudio.tokyo/,090-1261-7939,,0,5,4,105,S優先度記事×4|複数記事候補×5
ARTIST DANCE STUDIO,〒150-0036 東京都渋谷区南平台町１-９ 南平台宝来ビル B1,https://artist-dance.jp/,,,0,5,4,105,S優先度記事×4|複数記事候補×5
VERONICA FIT,〒104-0032 東京都中央区八丁堀２丁目１９-６ ヤサカ八丁堀ビルB1,https://veronicafit.tokyo/,03-4288-8680,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
monoダンススタジオ-レンタル,〒304 東京都豊島区北大塚２丁目２-１３ JP 1700004 大塚シャトレー・トーコー 304号室,https://rental-dance-studio.com/ootsuka/kihon-jyouhou,,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
BRONX RENTAL STUDIO,〒155-0031 東京都世田谷区北沢２丁目５-１０,http://thebronx-dancestudio.com/,080-3081-8726,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
ノアスタジオ 都立大２号店,〒152-0031 東京都目黒区中根１丁目２-２ 1F 受付,https://www.noahstudio.jp/shop/toritsudai2/,03-3725-0010,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
ノアスタジオ 都立大店（ダンス・演劇）,〒152-0031 東京都目黒区中根１丁目７-２３ ＳＴビル,https://www.noahstudio.jp/shop/toritsudai/,03-3723-2011,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
NATURAglam 経堂スタジオ,〒156-0052 東京都世田谷区経堂１丁目２５-１８ 吉川水産ビル3階,https://www.naturaglam.com/kyodo/,050-5307-3439,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
レンタルスタジオKACHA,〒158-0097 東京都世田谷区用賀２丁目３８-１４ 天虎ビル 202,,,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
Ohana Room Studio新宿,〒162-0801 東京都新宿区山吹町３４４ LOGビル 2F,https://ohanaroom.jp/,,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
浅草スタジオ２２６,〒111-0033 東京都台東区花川戸２丁目２-６ エビスビル 7階,http://asakusastudio226.com/,03-6802-4499,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
レンタルスタジオマイレッスン 三軒茶屋店,〒154-0024 東京都世田谷区三軒茶屋１丁目３０-９,http://www.my-lesson.jp/,,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
ENCE Rental Studio 四谷三丁目【新宿エリアのレンタルスタジオ】,〒160-0017 東京都新宿区左門町１-１７ アパルトマン 四谷 102,http://encerentalstudio.com/,,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
スタジオ白猫屋 経堂R店,〒156-0052 東京都世田谷区経堂１丁目１１-１３ 長島ビル 3Ｆ,https://soyokaze-shironekoya.jp/kyodor.html,,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
スタジオマーティ 東京三田慶応 / STUDIO marty Tokyo Mita Keio,〒108-0073 東京都港区三田２丁目１４-４ １Ｆ,https://www.studiomarty.co.jp/tokyo-mitakeio/,03-6809-6565,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
マーティ株式会社,〒108-0073 東京都港区三田２丁目１４-４ 三田慶応ビジデンス１F,https://www.marty.co.jp/,03-6417-4422,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
池尻大橋レンタルスタジオY3,〒153-0043 東京都目黒区東山３丁目１-１９ メゾン池尻大橋 M.I.O Bldg 305,https://y3gym.com/,,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
HMVP大手町スタジオ,〒101-0047 東京都千代田区内神田１丁目７-１１ B2F,http://hmvp.net/,03-5283-1475,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
ムーンプレイス レンタルスタジオ蔵前,〒111-0043 東京都台東区駒形２丁目１-５ ３階,https://kashispace.com/room/detail?id=5058,,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
RAISE UP STUDIO 自由が丘 レンタルスタジオ,〒152-0035 東京都目黒区自由が丘１丁目３-22-B1,http://www.raiseup-studio.com/,03-6421-2448,,0,5,3,100,S優先度記事×3|複数記事候補×5|候補少記事に出現
