article_title,article_type,article_priority,rank,studio_title,address,is_partner,dslurl,primary_station,distance_to_primary_station_m,place_id,google_name,rating,review_count,match_confidence,api_status,selection_score,selection_reason
六本木のレンタルダンススタジオおすすめ,エリア,S,5,Pole Dance Tokyo ポールダンス東京,〒107-0052 東京都港区赤坂３丁目１６-８ 東海アネックスビルB1,0,,赤坂駅,150.0,ChIJwWi1RX-MGGARdCHNkBJgrs0,Pole Dance Tokyo ポールダンス東京,4.9,140.0,1.0,OK,69.6,★4.9(+20pt) | 口コミ140件(+7pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=六本木
六本木のレンタルダンススタジオおすすめ,エリア,S,6,女性専用フィットネスジム ミットネス 赤坂店,〒107-0052 東京都港区赤坂４丁目３-６ ヒューリック赤坂一ツ木通ビル 3階,0,,赤坂駅,111.0,ChIJVbRkXH-MGGARV9_313t_vB0,MITTNESS赤坂店,4.8,74.0,0.194,OK,65.9,★4.8(+19pt) | 口コミ74件(+4pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=六本木
六本木のレンタルダンススタジオおすすめ,エリア,S,7,ナ・ホク・オ・カヘアラニ フラ＆タヒチアン,〒107-0061 東京都港区北青山３丁目５-９ KAZU表参道 202号室,0,,表参道駅,242.0,ChIJ-5aidUWLGGARY60D58XZGpg,ナ・ホク・オ・カヘアラニ フラ＆タヒチアン ダンススタジオ,5.0,11.0,0.829,OK,65.55,★5.0(+20pt) | 口コミ11件(+1pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=六本木
六本木のレンタルダンススタジオおすすめ,エリア,S,8,レンタルスタジオStudioIrodori麻布十番店,〒106-0045 東京都港区麻布十番１丁目５番１ YKビル 3F,0,,麻布十番駅,385.0,ChIJRZ-hD1OLGGARe7zo7aag8zM,レンタルスタジオStudioIrodori麻布十番4F,5.0,4.0,0.943,OK,65.2,★5.0(+20pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=六本木
六本木のレンタルダンススタジオおすすめ,エリア,S,9,Nari Gym (ナリジム),〒107-0052 東京都港区赤坂３丁目14番9号 赤坂清水ビル 2F,0,,赤坂駅,48.0,ChIJ_x3OsDeLGGARwb3rmlvIiqs,Nari Gym (ナリジム) English/中文 OK,5.0,38.0,0.684,OK,64.9,★5.0(+20pt) | 口コミ38件(+2pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=六本木
六本木のレンタルダンススタジオおすすめ,エリア,S,10,Pole and Aerial Studio POLISH六本木,〒106-0032 東京都港区六本木７丁目１２-３,0,,六本木駅,187.0,ChIJOWZUq3mLGGAR7divxhF0GsQ,Pole and Aerial Studio POLISH六本木,4.8,52.0,1.0,OK,64.8,★4.8(+19pt) | 口コミ52件(+3pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=六本木
六本木のレンタルダンススタジオおすすめ,エリア,S,11,SOUTH MINT STUDIO 南青山,〒107-0062 東京都港区南青山２丁目２７-２０ B1F,0,,外苑前駅,167.0,ChIJxyCGQhmNGGARftkxLKPyNxU,SOUTH MINT STUDIO 南青山,4.8,4.0,1.0,OK,64.4,★4.8(+19pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×7 | primary_area=六本木
六本木のレンタルダンススタジオおすすめ,エリア,S,12,六本木 レンタルスタジオ 十五夜,〒106-0032 東京都港区六本木５丁目１０-３２ 第一アイトービル別館2F,0,,六本木駅,303.0,ChIJJ-9tkZ2LGGARBFB6BgpZNPc,六本木 レンタルスタジオ 十五夜,5.0,5.0,1.0,OK,63.25,★5.0(+20pt) | 口コミ5件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=六本木
六本木のレンタルダンススタジオおすすめ,エリア,S,13,Z-RAHZ DANCE STUDIO,〒106-0046 東京都港区元麻布１丁目２-２,0,,麻布十番駅,192.0,ChIJJZV3JXeLGGARMdTID7-byWQ,Z-RAHZ DANCE STUDIO,4.5,4.0,1.0,OK,63.2,★4.5(+18pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=六本木
六本木のレンタルダンススタジオおすすめ,エリア,S,14,レンタルスタジオAivic新橋,"東京都港区西新橋1-16-14 宮川ビル4階
",1,https://dance-studio-lab.com/room/M2EyMzEzOTUtMjkwNC00MmRlLWI3YWEtYjBiMmM1NGUzYzhl/detail,新橋駅,408.0,ChIJWaWXRACLGGARsTqAAlbfEa8,レンタルスタジオAivic新橋,,,1.0,OK,,提携 | ★nan(+nanpt) | 駅近500m以内 | 複数記事候補×7 | primary_area=六本木
品川のレンタルダンススタジオおすすめ,エリア,S,1,Hidemi Dancing Vida,〒141-0021 東京都品川区上大崎２丁目１０-３２ フラワープラザビル 202,0,,目黒駅,198.0,ChIJPdLyWLaLGGARzgxvrSQdmFY,Hidemi Dancing Vida,5.0,3.0,1.0,OK,65.15,★5.0(+20pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,2,Pole and Aerial Studio POLISH五反田,〒141-0031 東京都品川区西五反田１丁目５-２ トラヤビル 7階,0,,五反田駅,112.0,ChIJ9VJuw4qLGGARkreStlp-krQ,Pole and Aerial Studio POLISH五反田,4.9,9.0,1.0,OK,65.05,★4.9(+20pt) | 口コミ9件(+0pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,3,スタジオペンタ五反田店,〒141-0022 東京都品川区東五反田１丁目１２-９,0,,五反田駅,169.0,ChIJbRmGovuKGGARsy9zFDawRZg,スタジオペンタ五反田店,4.1,50.0,1.0,OK,63.9,★4.1(+16pt) | 口コミ50件(+2pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,4,ZITA アルゼンチンタンゴ,"Tokyo, 塚原ビル 4F, ２丁目-２７-２ 上大崎 品川区 東京都 141-0021",0,,目黒駅,83.0,ChIJAQA8PBmLGGARrUIMlnbi3GI,ZITA アルゼンチンタンゴ,4.3,20.0,1.0,OK,61.2,★4.3(+17pt) | 口コミ20件(+1pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,5,SoyLatte STUDIO,〒141-0031 東京都品川区西五反田２丁目１７-８ 管野ビル ３F,0,,五反田駅,203.0,ChIJw4kYxOyLGGARVxry0E8g15Q,SoyLatte STUDIO,4.0,4.0,1.0,OK,61.2,★4.0(+16pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,6,STUDIO FOXTAIL,〒140-0013 東京都品川区南大井２丁目１２-１０ ライオンズマンション大森 1F,0,,大森海岸駅,156.0,ChIJeW9EMMdhGGARXzJHJFszX4A,STUDIO FOXTAIL,4.8,5.0,1.0,OK,60.45,★4.8(+19pt) | 口コミ5件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,7,studio opus-スタジオ オープス-,〒140-0014 東京都品川区大井４丁目１-３ TOKOビル B1F,0,,大井町駅,312.0,ChIJLxm-RdyLGGARiCiCH18L-mw,studio opus-スタジオ オープス-,4.3,3.0,1.0,OK,60.35,★4.3(+17pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,8,池田山ノブレスレンタルスタジオ（五反田駅）,〒141-0022 東京都品川区東五反田５丁目２４-７ ノブレス池田山 B1階,0,,五反田駅,120.0,ChIJ8WVlHpmLGGARy3GuR7LmRt4,池田山ノブレスレンタルスタジオ（五反田駅）,3.7,3.0,1.0,OK,59.95,★3.7(+15pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,9,studio501,〒141-0032 東京都品川区大崎５丁目４-１２ 八重苅ビル,0,,大崎駅,429.0,ChIJq6pe6_CKGGARTzdo7YzRf-Y,studio501,4.0,17.0,1.0,OK,59.85,★4.0(+16pt) | 口コミ17件(+1pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,10,大井町店 レンタルスペースROOTS,〒140-0014 東京都品川区大井４丁目８-１１ L HOUSE 地下 一階,0,,大井町駅,434.0,ChIJq75HlSeLGGARkUDwbZpUk4Q,大井町店 レンタルスペースROOTS,4.0,3.0,1.0,OK,59.15,★4.0(+16pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,11,山県順子モダンバレエスタジオ,〒140-0014 東京都品川区大井３丁目４-８,0,,大井町駅,419.0,ChIJS09m1kOLGGARbt_qeskqbhg,山県順子モダンバレエスタジオ,5.0,1.0,1.0,OK,59.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×3 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,12,ルミエールバレエスタジオ,〒140-0014 東京都品川区大井１丁目３１-１,0,,大井町駅,399.0,ChIJEz4ZWw6LGGAR245VIUkGgf8,ルミエールバレエスタジオ,5.0,1.0,1.0,OK,59.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×3 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,13,Manohiva Japan,〒140-0013 東京都品川区南大井３丁目２０-１１ 伊藤ビル 201,0,,大森海岸駅,108.0,ChIJC_KiX8RhGGARsUf0MHVwez0,Manohiva Japan,5.0,1.0,1.0,OK,57.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×2 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,14,スタジオ エモーティフ,〒141-0031 東京都品川区西五反田５丁目２２-５ 藤ハイム B1F,0,,五反田駅,911.0,ChIJlU9qWhGLGGARHFF5I_V9dZQ,スタジオ エモーティフ,4.3,3.0,1.0,OK,53.35,★4.3(+17pt) | 口コミ3件(+0pt) | 駅近1000m以内 | 複数記事候補×5 | primary_area=品川
品川のレンタルダンススタジオおすすめ,エリア,S,15,ティアラ,〒142-0053 東京都品川区中延３丁目２-４,0,,荏原中延駅,91.0,ChIJGwbqA8CKGGARxxN21BrmzIA,ティアラ,3.0,2.0,1.0,OK,53.1,★3.0(+12pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=品川
新宿のレンタルダンススタジオおすすめ,エリア,S,1,Studio-Bio,東京都渋谷区千駄ヶ谷3−41−12　シャトル千駄ヶ谷B1(地下),1,https://dance-studio-lab.com/room/MTI3NDc3MzgtMTBhMy00NGY2LWE3MGQtZmM5YzdiYjVmNzM2/detail,北参道駅,48.0,ChIJeSg5VJWNGGARIJQppzQUS9Q,レンタルダンススタジオ『Studio-Bio北参道』,5.0,5.0,0.529,OK,165.25,提携 | ★5.0(+20pt) | 口コミ5件(+0pt) | 駅近500m以内 | 複数記事候補×8 | tag/station:新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,2,BUZZ レンタルスタジオ 新宿ハウス店,〒160-0023 東京都新宿区西新宿７丁目１６-１,1,https://dance-studio-lab.com/room/MWYzNmNhZGMtMWZiNi00MjBiLWJjNzMtZmFmNjAxYmQ5MjA3/detail,西武新宿駅,276.0,ChIJRc7vzXuNGGAR0_J9NkqzufI,BUZZ新宿ハウス,5.0,1.0,0.667,OK,165.05,提携 | ★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×7 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,3,BEATs レンタルスタジオ ビーツ,東京都渋谷区代々木1-42-2 藤ビル2階,1,https://dance-studio-lab.com/room/ZWU0MDNlZTUtMDE1Zi00NDcyLWFjZjgtZTAzNzUzZTAwMzNj/detail,代々木駅,259.0,ChIJhZZQrOqNGGARrlbzob-uRo4,RENTAL STUDIO BEATs,5.0,1.0,0.303,OK,165.05,提携 | ★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×6 | tag/station:新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,4,Hina STUDIO(ヒナスタジオ)【新宿西口スタジオ】,東京都新宿区西新宿7-10-12　ダイハンビルデンス4階,1,https://dance-studio-lab.com/room/ZDEyOTIyNTctYjUwOC00ZTY3LTgxMWYtYTI0MzhkNDg4OGNj/detail,新宿西口駅,136.0,ChIJgYmjocKNGGARlnVYKBAmz6w,Hina STUDIO（ヒナスタジオ） 新宿西口,4.6,10.0,0.8,OK,161.9,提携 | ★4.6(+18pt) | 口コミ10件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,5,BUZZ新宿,〒160-0023 東京都新宿区西新宿７丁目１６-４ Concierge高橋 BF 地下1階,1,https://dance-studio-lab.com/room/NThmODMwMDctZjkyNi00ZTE3LTgwNjQtMDRmOGIwMmQ5ZTRi/detail,西武新宿駅,298.0,ChIJcxTJc7GNGGAR4051ceCwzfc,BUZZ新宿,4.0,9.0,1.0,OK,161.45,提携 | ★4.0(+16pt) | 口コミ9件(+0pt) | 駅近500m以内 | 複数記事候補×7 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,6,THビル貸し会議室 レンタルスタジオ,〒151-0053 東京都渋谷区代々木２丁目４-１ Thビル,1,https://dance-studio-lab.com/room/ZGYxYjYyNDgtMDEzOC00MjZhLTgyZDctODZlMDViYTQ0NDgy/detail,新宿駅,451.0,ChIJGb3dtiaNGGAR08--7YnH1VM,THビル貸し会議室 レンタルスタジオ,3.6,5.0,1.0,OK,159.65,提携 | ★3.6(+14pt) | 口コミ5件(+0pt) | 駅近500m以内 | 複数記事候補×8 | tag/station:新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,7,レンタルスタジオAivic高田馬場,東京都新宿区高田馬場1-31-8 高田馬場ダイカンプラザ1007,1,https://dance-studio-lab.com/room/M2JhMTAxM2EtZmMxNi00ODUwLTllNjUtNWQ4OTY3NmE2MWZj/detail,高田馬場駅,278.0,ChIJ30yR5NiNGGARoQhyMj-JpYQ,レンタルスタジオ HIKARI 高田馬場,4.0,1.0,0.8,OK,159.05,提携 | ★4.0(+16pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,8,BUZZ レンタルスタジオ 高田馬場店,〒169-0075 東京都新宿区高田馬場４丁目１４-６ 地下1階 第二長谷川マンション,1,https://dance-studio-lab.com/room/NjZiZWQwNjEtYmU0ZS00MDllLWI0M2UtNmYxZjdhOWUwY2Mz/detail,高田馬場駅,273.0,ChIJQwsmb2-NGGARIk86UFkZZBY,BUZZ高田馬場,3.0,8.0,0.64,OK,153.4,提携 | ★3.0(+12pt) | 口コミ8件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,9,スタジオインディ 新宿店,〒160-0022 東京都新宿区新宿３丁目２２番１１号 新宿ＲＳビル ６階,0,,新宿駅,289.0,ChIJ7_e-EtyMGGARWGKDmmfWr08,就活写真のスタジオインディ 新宿店,4.9,3522.0,0.815,OK,79.6,★4.9(+20pt) | 口コミ3522件(+15pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,10,ノアスタジオ 新宿１号店,〒160-0023 東京都新宿区西新宿１丁目３-１４,0,,新宿駅,319.0,ChIJEZGmV9aMGGARGzRgLKl6a4g,ノアスタジオ 新宿１号店,4.0,205.0,1.0,OK,71.25,★4.0(+16pt) | 口コミ205件(+10pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,11,ENCE Rental Studio 四谷三丁目【新宿エリアのレンタルスタジオ】,〒160-0017 東京都新宿区左門町１-１７ アパルトマン 四谷 102,0,,四谷三丁目駅,109.0,ChIJdal9_omNGGAR5rKEf5ipluU,ENCE Rental Studio 四谷三丁目,4.7,167.0,0.724,OK,70.15,★4.7(+19pt) | 口コミ167件(+8pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,12,ダンススペース ベースオントップ高田馬場店,〒169-0075 東京都新宿区高田馬場１丁目３３-１４ サンフラワービル 3F,0,,高田馬場駅,120.0,ChIJX3BW0zuNGGARNAjquhhX6y0,ダンススペース ベースオントップ高田馬場店,4.3,120.0,1.0,OK,66.2,★4.3(+17pt) | 口コミ120件(+6pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,13,レンタルダンススタジオ LANDstudio 新宿店,〒169-0073 東京都新宿区百人町１丁目２２-１９ 筒井ビル B1F,0,,新大久保駅,276.0,ChIJDZNZgHuNGGARHwvYElpwQqo,StudioOnda大久保,5.0,3.0,0.324,OK,65.15,★5.0(+20pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=新宿
新宿のレンタルダンススタジオおすすめ,エリア,S,14,Studioonda大久保,〒169-0073 東京都新宿区百人町１丁目２３-２ 3F,0,,新大久保駅,388.0,ChIJDZNZgHuNGGARHwvYElpwQqo,StudioOnda大久保,5.0,3.0,1.0,OK,65.15,★5.0(+20pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×6 | primary_area=新宿
池袋のレンタルダンススタジオおすすめ,エリア,S,1,レンタルスタジオAivic大塚,東京都豊島区北大塚2-9-7 豊島電気会館B1,1,https://dance-studio-lab.com/room/MjU5YzI0ZTUtYzE1MC00ODhmLWI2Y2MtNTk5YTFmMWIwMzZi/detail,大塚駅,274.0,ChIJ-d46QwCNGGARR8VBwDwR1VU,レンタルスタジオAivic大塚,5.0,1.0,1.0,OK,163.05,提携 | ★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=池袋
池袋のレンタルダンススタジオおすすめ,エリア,S,2,BUZZ レンタルスタジオ巣鴨店,〒170-0002 東京都豊島区巣鴨２丁目４-６ 第二みどりビル B1,1,https://dance-studio-lab.com/room/MmNjNjkxYjEtYjA5ZC00YTZkLWFjMTAtZmVhYzQ1MGY0M2Uy/detail,巣鴨駅,125.0,ChIJFSb9LmONGGARejCvteb7XZk,BUZZ巣鴨,4.4,5.0,0.571,OK,160.85,提携 | ★4.4(+18pt) | 口コミ5件(+0pt) | 駅近500m以内 | 複数記事候補×5 | primary_area=池袋
池袋のレンタルダンススタジオおすすめ,エリア,S,3,スタジオピアーチェ池袋店,東京都豊島区池袋本町1-7-1　池袋本町ビル地下１階,1,https://dance-studio-lab.com/room/YjA4YWEyZDUtYmFmZS00NDQ3LWJjOWYtMzU2MDlmMDc1MTJi/detail,北池袋駅,439.0,ChIJ3_mqOmCNGGARd6j7bGp0DQk,スタジオピアーチェ 池袋店,3.3,4.0,1.0,OK,154.4,提携 | ★3.3(+13pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×4 | primary_area=池袋
池袋のレンタルダンススタジオおすすめ,エリア,S,4,レンタルスタジオAivic池袋東口2号店,東京都豊島区東池袋2-57-1 K/B東池袋Ⅱ 5F,1,https://dance-studio-lab.com/room/ZTVmNmYwZGYtZTExNy00YTlkLTk4MDktODhhMWE2ZTYyNmNj/detail,池袋駅,749.0,ChIJg88zWgCNGGARNBf3YX7tGTk,レンタルスタジオAivic池袋東口2号店,5.0,1.0,1.0,OK,154.05,提携 | ★5.0(+20pt) | 口コミ1件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | primary_area=池袋
池袋のレンタルダンススタジオおすすめ,エリア,S,5,レンタルスタジオAivic池袋東口1号店,東京都豊島区東池袋3-11-9 三島ビル501,1,https://dance-studio-lab.com/room/ZTU1MDVkNDQtZjUzNi00MWRiLWFhMDctZTk3YTg1YjRjNDUx/detail,向原駅,618.0,ChIJg88zWgCNGGARNBf3YX7tGTk,レンタルスタジオAivic池袋東口2号店,5.0,1.0,0.95,OK,154.05,提携 | ★5.0(+20pt) | 口コミ1件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | primary_area=池袋
池袋のレンタルダンススタジオおすすめ,エリア,S,6,BUZZ レンタルスタジオ池袋東口BASE,〒170-0013 東京都豊島区東池袋１丁目３６-７ B1,1,https://dance-studio-lab.com/room/NWY2ZjE2OGUtZDYyYi00ZTk5LThlMjctZDI1YjllMmRjM2Jk/detail,池袋駅,608.0,ChIJHxq3mUqNGGAR6EwwIRL0dQc,BUZZ池袋東口BASE,4.0,9.0,0.75,OK,152.45,提携 | ★4.0(+16pt) | 口コミ9件(+0pt) | 駅近1000m以内 | 複数記事候補×5 | primary_area=池袋
池袋のレンタルダンススタジオおすすめ,エリア,S,7,BUZZ池袋西口PARK,東京都豊島区西池袋3-30-10ライオンビルB1,1,https://dance-studio-lab.com/room/ZjBiN2M3MDEtZTMzYS00ZGZkLTg3YTktYjU3MjdjNDk3Njli/detail,池袋駅,586.0,ChIJHRV4uBSNGGARWrEJ-jU-nPs,BUZZ池袋西口PARK,3.4,9.0,1.0,OK,148.05,提携 | ★3.4(+14pt) | 口コミ9件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | primary_area=池袋
