station_id,station_group_id,station_name,area,prefecture,city,ward_or_city,address,latitude,longitude,lines,companies,line_count,importance_rank,importance_score,source,has_article,article_studio_count,article_priority,article_area_link,article_internal_links
1130202,1130202,五反田,五反田,東京都,品川区,品川区,東京都品川区東五反田一丁目26,35.626113,139.724057,JR山手線|東急池上線|都営浅草線,JR東日本|東京都交通局|東急電鉄,3,A,60,駅データ.jp,1,16,A,五反田のレンタルダンススタジオおすすめ,五反田のレンタルダンススタジオおすすめ|恵比寿駅のレンタルダンススタジオおすすめ|西大井駅のレンタルダンススタジオおすすめ|大井町駅のレンタルダンススタジオおすすめ|渋谷駅のレンタルダンススタジオおすすめ|表参道駅のレンタルダンススタジオおすすめ|六本木駅のレンタルダンススタジオおすすめ|浜松町駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130203,1130203,目黒,目黒,東京都,品川区,品川区,東京都品川区上大崎二丁目16-9,35.633435,139.715569,JR山手線|東京メトロ南北線|東急目黒線|都営三田線,JR東日本|東京メトロ|東京都交通局|東急電鉄,4,A,60,駅データ.jp,1,23,A,目黒のレンタルダンススタジオおすすめ,目黒のレンタルダンススタジオおすすめ|品川駅のレンタルダンススタジオおすすめ|大崎駅のレンタルダンススタジオおすすめ|中目黒駅のレンタルダンススタジオおすすめ|渋谷駅のレンタルダンススタジオおすすめ|原宿駅のレンタルダンススタジオおすすめ|表参道駅のレンタルダンススタジオおすすめ|六本木駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130204,1130204,恵比寿,恵比寿,東京都,渋谷区,渋谷区,東京都渋谷区恵比寿南一丁目5-5,35.646814,139.709854,JR埼京線|JR山手線|JR湘南新宿ライン|東京メトロ日比谷線|相鉄・JR直通線,JR東日本|東京メトロ|相模鉄道,5,A,60,駅データ.jp,1,50,S,恵比寿のレンタルダンススタジオおすすめ,恵比寿のレンタルダンススタジオおすすめ|五反田駅のレンタルダンススタジオおすすめ|原宿駅のレンタルダンススタジオおすすめ|表参道駅のレンタルダンススタジオおすすめ|六本木駅のレンタルダンススタジオおすすめ|品川駅のレンタルダンススタジオおすすめ|新宿駅のレンタルダンススタジオおすすめ|新橋駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130205,1130205,渋谷,渋谷,東京都,渋谷区,渋谷区,東京都渋谷区道玄坂一丁目1-1,35.658936,139.701459,JR埼京線|JR山手線|JR成田エクスプレス|JR湘南新宿ライン|京王井の頭線|東京メトロ副都心線|東京メトロ半蔵門線|東京メトロ銀座線|東急東横線|東急田園都市線|相鉄・JR直通線,JR東日本|京王電鉄|東京メトロ|東急電鉄|相模鉄道,11,S,80,駅データ.jp,1,53,S,渋谷のレンタルダンススタジオおすすめ,渋谷のレンタルダンススタジオおすすめ|六本木駅のレンタルダンススタジオおすすめ|代々木駅のレンタルダンススタジオおすすめ|青山一丁目駅のレンタルダンススタジオおすすめ|品川駅のレンタルダンススタジオおすすめ|新宿駅のレンタルダンススタジオおすすめ|五反田駅のレンタルダンススタジオおすすめ|目黒駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130206,1130206,原宿,原宿,東京都,渋谷区,渋谷区,東京都渋谷区神宮前一丁目18,35.669405,139.703985,JR山手線|東京メトロ副都心線|東京メトロ千代田線,JR東日本|東京メトロ,3,A,60,駅データ.jp,1,35,S,原宿のレンタルダンススタジオおすすめ,原宿のレンタルダンススタジオおすすめ|新宿駅のレンタルダンススタジオおすすめ|恵比寿駅のレンタルダンススタジオおすすめ|六本木駅のレンタルダンススタジオおすすめ|四ツ谷駅のレンタルダンススタジオおすすめ|新宿三丁目駅のレンタルダンススタジオおすすめ|代々木駅のレンタルダンススタジオおすすめ|青山一丁目駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130207,1130207,代々木,新宿,東京都,渋谷区,渋谷区,東京都渋谷区代々木一丁目34-1,35.683113,139.701917,JR中央・総武線|JR山手線|都営大江戸線,JR東日本|東京都交通局,3,C,24,駅データ.jp,1,33,S,新宿のレンタルダンススタジオおすすめ,新宿のレンタルダンススタジオおすすめ|渋谷駅のレンタルダンススタジオおすすめ|原宿駅のレンタルダンススタジオおすすめ|表参道駅のレンタルダンススタジオおすすめ|四ツ谷駅のレンタルダンススタジオおすすめ|青山一丁目駅のレンタルダンススタジオおすすめ|中野坂上駅のレンタルダンススタジオおすすめ|東新宿駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130208,1130208,新宿,新宿,東京都,新宿区,新宿区,東京都新宿区新宿三丁目38-1,35.689846,139.699973,JR中央・総武線|JR中央本線(東京～塩尻)|JR中央線(快速)|JR埼京線|JR山手線|JR成田エクスプレス|JR湘南新宿ライン|京王新線|京王線|小田急線|東京メトロ丸ノ内線|相鉄・JR直通線|都営大江戸線|都営新宿線,JR東日本|京王電鉄|小田急電鉄|東京メトロ|東京都交通局|相模鉄道,14,S,80,駅データ.jp,1,78,S,新宿のレンタルダンススタジオおすすめ,新宿のレンタルダンススタジオおすすめ|原宿駅のレンタルダンススタジオおすすめ|高田馬場駅のレンタルダンススタジオおすすめ|表参道駅のレンタルダンススタジオおすすめ|四ツ谷駅のレンタルダンススタジオおすすめ|青山一丁目駅のレンタルダンススタジオおすすめ|東中野駅のレンタルダンススタジオおすすめ|中野坂上駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130210,1130210,高田馬場,高田馬場,東京都,新宿区,新宿区,東京都新宿区高田馬場一丁目35-1,35.712897,139.704058,JR山手線|東京メトロ東西線|西武新宿線,JR東日本|東京メトロ|西武鉄道,3,A,60,駅データ.jp,1,34,S,高田馬場のレンタルダンススタジオおすすめ,高田馬場のレンタルダンススタジオおすすめ|新宿駅のレンタルダンススタジオおすすめ|池袋駅のレンタルダンススタジオおすすめ|新宿三丁目駅のレンタルダンススタジオおすすめ|東中野駅のレンタルダンススタジオおすすめ|中野坂上駅のレンタルダンススタジオおすすめ|東新宿駅のレンタルダンススタジオおすすめ|原宿駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130212,1130212,池袋,池袋,東京都,豊島区,豊島区,東京都豊島区南池袋一丁目28-2,35.730263,139.710608,JR埼京線|JR山手線|JR湘南新宿ライン|東京メトロ丸ノ内線|東京メトロ副都心線|東京メトロ有楽町線|東武東上線|西武池袋線,JR東日本|東京メトロ|東武鉄道|西武鉄道,8,S,80,駅データ.jp,1,46,S,池袋のレンタルダンススタジオおすすめ,池袋のレンタルダンススタジオおすすめ|高田馬場駅のレンタルダンススタジオおすすめ|新宿駅のレンタルダンススタジオおすすめ|中野駅のレンタルダンススタジオおすすめ|飯田橋駅のレンタルダンススタジオおすすめ|新宿三丁目駅のレンタルダンススタジオおすすめ|市ケ谷駅のレンタルダンススタジオおすすめ|王子駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130217,1130217,西日暮里,日暮里,東京都,荒川区,荒川区,東京都荒川区西日暮里五丁目22-1,35.73203,139.76677,JR京浜東北線|JR山手線|日暮里・舎人ライナー|東京メトロ千代田線,JR東日本|東京メトロ|東京都交通局,4,C,30,駅データ.jp,1,5,C,日暮里のレンタルダンススタジオおすすめ,日暮里のレンタルダンススタジオおすすめ|上野駅のレンタルダンススタジオおすすめ|御徒町駅のレンタルダンススタジオおすすめ|南千住駅のレンタルダンススタジオおすすめ|町屋駅のレンタルダンススタジオおすすめ|秋葉原駅のレンタルダンススタジオおすすめ|北千住駅のレンタルダンススタジオおすすめ|御茶ノ水駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130218,1130218,日暮里,日暮里,東京都,荒川区,荒川区,東京都荒川区西日暮里二丁目19-1,35.727908,139.771287,JR京浜東北線|JR山手線|JR常磐線(上野～取手)|京成本線|成田スカイアクセス|日暮里・舎人ライナー,JR東日本|京成電鉄|東京都交通局,6,C,35,駅データ.jp,1,17,A,日暮里のレンタルダンススタジオおすすめ,日暮里のレンタルダンススタジオおすすめ|上野駅のレンタルダンススタジオおすすめ|御徒町駅のレンタルダンススタジオおすすめ|南千住駅のレンタルダンススタジオおすすめ|町屋駅のレンタルダンススタジオおすすめ|秋葉原駅のレンタルダンススタジオおすすめ|北千住駅のレンタルダンススタジオおすすめ|御茶ノ水駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130220,1130220,上野,上野,東京都,台東区,台東区,東京都台東区上野七丁目1-1,35.713213,139.777063,JR京浜東北線|JR山手線|JR常磐線(上野～取手)|JR高崎線|上野東京ライン|宇都宮線|東京メトロ日比谷線|東京メトロ銀座線,JR東日本|東京メトロ,8,S,80,駅データ.jp,1,20,S,上野のレンタルダンススタジオおすすめ,上野のレンタルダンススタジオおすすめ|秋葉原駅のレンタルダンススタジオおすすめ|日暮里駅のレンタルダンススタジオおすすめ|御茶ノ水駅のレンタルダンススタジオおすすめ|西日暮里駅のレンタルダンススタジオおすすめ|神田駅のレンタルダンススタジオおすすめ|新日本橋駅のレンタルダンススタジオおすすめ|馬喰町駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130221,1130221,御徒町,秋葉原,東京都,台東区,台東区,東京都台東区上野五丁目27,35.707357,139.77456,JR京浜東北線|JR山手線|東京メトロ日比谷線|東京メトロ銀座線|都営大江戸線,JR東日本|東京メトロ|東京都交通局,5,C,35,駅データ.jp,1,2,B,秋葉原のレンタルダンススタジオおすすめ,秋葉原のレンタルダンススタジオおすすめ|東京駅のレンタルダンススタジオおすすめ|日暮里駅のレンタルダンススタジオおすすめ|飯田橋駅のレンタルダンススタジオおすすめ|大手町駅のレンタルダンススタジオおすすめ|西日暮里駅のレンタルダンススタジオおすすめ|神田駅のレンタルダンススタジオおすすめ|新日本橋駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130222,1130222,秋葉原,秋葉原,東京都,千代田区,千代田区,東京都千代田区外神田一丁目17,35.698582,139.773919,JR中央・総武線|JR京浜東北線|JR山手線|つくばエクスプレス|東京メトロ日比谷線,JR東日本|東京メトロ|首都圏新都市鉄道,5,S,80,駅データ.jp,1,46,S,秋葉原のレンタルダンススタジオおすすめ,秋葉原のレンタルダンススタジオおすすめ|東京駅のレンタルダンススタジオおすすめ|上野駅のレンタルダンススタジオおすすめ|有楽町駅のレンタルダンススタジオおすすめ|京橋駅のレンタルダンススタジオおすすめ|飯田橋駅のレンタルダンススタジオおすすめ|大手町駅のレンタルダンススタジオおすすめ|浅草駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
1130223,1130223,神田,秋葉原,東京都,千代田区,千代田区,東京都千代田区鍛冶町二丁目13-1,35.691777,139.770706,JR中央線(快速)|JR京浜東北線|JR山手線|東京メトロ銀座線,JR東日本|東京メトロ,4,C,30,駅データ.jp,1,7,C,秋葉原のレンタルダンススタジオおすすめ,秋葉原のレンタルダンススタジオおすすめ|上野駅のレンタルダンススタジオおすすめ|有楽町駅のレンタルダンススタジオおすすめ|京橋駅のレンタルダンススタジオおすすめ|銀座駅のレンタルダンススタジオおすすめ|御徒町駅のレンタルダンススタジオおすすめ|飯田橋駅のレンタルダンススタジオおすすめ|霞ケ関駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
